strategies,memory,threshold,distribution,choice,crosses,std
54,89,6000.0,uniform,choice,False,702.6213523897388
48,92,6000.0,uniform,choice,False,705.3793511542108
56,85,6000.0,uniform,choice,False,721.9312418495805
59,91,6000.0,uniform,mse,False,156.6106587758864
16,52,6000.0,uniform,mse,False,61.16134372882904
25,6,6000.0,uniform,choice,False,2350.2974351345406
52,78,6000.0,uniform,choice,False,751.5844296921148
19,72,6000.0,uniform,mse,False,109.86848176391638
41,94,6000.0,uniform,choice,False,701.5380326262724
8,76,6000.0,uniform,mse,False,80.11495700906977
41,80,6000.0,uniform,mse,False,121.07367591677392
59,10,6000.0,uniform,choice,False,2740.880257435556
54,47,6000.0,uniform,mse,False,148.30713057580473
30,91,6000.0,uniform,mse,False,71.83808727772318
17,52,6000.0,uniform,mse,False,179.66682650561185
26,6,6000.0,uniform,choice,False,3442.859687004395
10,53,6000.0,uniform,mse,False,86.9032803482093
53,79,6000.0,uniform,mse,False,120.59809773663879
60,10,6000.0,uniform,choice,False,2610.422826746656
12,85,6000.0,uniform,choice,False,1297.9231242796286
27,6,6000.0,uniform,choice,False,3630.5876590987305
37,83,6000.0,uniform,mse,False,126.96308425726238
55,47,6000.0,uniform,mse,False,141.09977078160685
9,76,6000.0,uniform,mse,False,59.95374919833028
33,88,6000.0,uniform,mse,False,94.58893708900688
48,72,6000.0,uniform,mse,False,87.72230578421183
20,72,6000.0,uniform,mse,False,116.26562996446522
11,53,6000.0,uniform,mse,False,66.69882041737635
39,95,6000.0,uniform,choice,False,787.0638360352099
7,88,6000.0,uniform,choice,False,1240.2938546752732
24,7,6000.0,uniform,choice,False,2779.611123880461
58,11,6000.0,uniform,choice,False,2794.7370563972563
47,76,6000.0,uniform,mse,False,79.35784844247154
24,96,6000.0,uniform,mse,False,113.87561352114732
57,98,6000.0,uniform,mse,False,114.1682878875902
18,90,6000.0,uniform,choice,False,967.8071385232407
12,53,6000.0,uniform,mse,False,87.15626426219976
54,48,6000.0,uniform,mse,False,154.87905087294908
2,77,6000.0,uniform,mse,False,0.4714045207910317
25,7,6000.0,uniform,choice,False,2899.1177684944087
59,11,6000.0,uniform,choice,False,2719.9164311426925
13,53,6000.0,uniform,mse,False,125.84583777106202
21,72,6000.0,uniform,mse,False,104.3364502903089
42,80,6000.0,uniform,mse,False,101.58887042265013
32,97,6000.0,uniform,choice,False,876.7655820574505
26,7,6000.0,uniform,choice,False,2817.932649940378
13,85,6000.0,uniform,choice,False,1286.9788732023553
14,53,6000.0,uniform,mse,False,148.28631273545722
55,48,6000.0,uniform,mse,False,130.7646034308087
3,77,6000.0,uniform,mse,False,15.74892206245226
60,11,6000.0,uniform,choice,False,2712.0545496726277
31,91,6000.0,uniform,mse,False,83.63122052783281
46,93,6000.0,uniform,choice,False,681.8835851707285
27,7,6000.0,uniform,choice,False,2926.800695366871
49,72,6000.0,uniform,mse,False,98.62155241083381
15,53,6000.0,uniform,mse,False,139.61909990408822
60,91,6000.0,uniform,mse,False,131.64188661683488
52,80,6000.0,uniform,mse,False,125.05347856017441
38,83,6000.0,uniform,mse,False,78.51622168564424
22,72,6000.0,uniform,mse,False,113.80627232946247
34,88,6000.0,uniform,mse,False,110.07110246627175
24,8,6000.0,uniform,choice,False,2974.8875275546134
58,12,6000.0,uniform,choice,False,2580.1391081877737
16,53,6000.0,uniform,mse,False,91.40874104137002
8,88,6000.0,uniform,choice,False,1266.6555123056698
54,49,6000.0,uniform,mse,False,134.77612825727581
44,77,6000.0,uniform,mse,False,102.51106695393956
55,89,6000.0,uniform,choice,False,682.6071801999653
4,77,6000.0,uniform,mse,False,48.18616390945631
25,8,6000.0,uniform,choice,False,2980.770001258064
53,78,6000.0,uniform,choice,False,810.9511269090405
17,53,6000.0,uniform,mse,False,82.6060345372675
59,12,6000.0,uniform,choice,False,2046.729815974742
57,85,6000.0,uniform,choice,False,675.275819694708
25,96,6000.0,uniform,mse,False,106.40789725332074
5,77,6000.0,uniform,mse,False,1.247219128924647
29,99,6000.0,uniform,choice,False,922.7623797869339
19,90,6000.0,uniform,choice,False,946.7506361266271
26,8,6000.0,uniform,choice,False,2969.363898817388
10,54,6000.0,uniform,mse,False,62.98996969818985
55,49,6000.0,uniform,mse,False,109.98038331767265
23,72,6000.0,uniform,mse,False,122.93706908514987
56,99,6000.0,uniform,mse,False,147.9948353100235
43,80,6000.0,uniform,mse,False,141.11661276560426
60,12,6000.0,uniform,choice,False,2577.376166647003
49,92,6000.0,uniform,choice,False,715.3767393644912
11,54,6000.0,uniform,mse,False,62.37495859344203
27,8,6000.0,uniform,choice,False,3000.5398276976757
14,85,6000.0,uniform,choice,False,1250.8235103931527
50,72,6000.0,uniform,mse,False,107.19591983630939
42,94,6000.0,uniform,choice,False,767.0352825026324
28,92,6000.0,uniform,mse,False,97.1917331194762
6,77,6000.0,uniform,mse,False,44.02728851043072
58,13,6000.0,uniform,choice,False,2096.9810204195937
12,54,6000.0,uniform,mse,False,104.01177578881865
54,50,6000.0,uniform,mse,False,168.75185895272384
24,9,6000.0,uniform,choice,False,2820.6891215445917
39,83,6000.0,uniform,mse,False,72.61552330994391
53,80,6000.0,uniform,mse,False,105.14681532712962
18,73,6000.0,uniform,mse,False,109.54308368553653
45,77,6000.0,uniform,mse,False,93.48961901310062
35,88,6000.0,uniform,mse,False,163.81844509866846
13,54,6000.0,uniform,mse,False,114.25870850458533
9,88,6000.0,uniform,choice,False,1124.379418309117
25,9,6000.0,uniform,choice,False,2257.2088371260647
59,13,6000.0,uniform,choice,False,2531.511646506885
7,77,6000.0,uniform,mse,False,59.82225210450075
58,92,6000.0,uniform,mse,False,132.7789808975604
36,96,6000.0,uniform,choice,False,769.5558221365957
55,50,6000.0,uniform,mse,False,112.27631272891001
14,54,6000.0,uniform,mse,False,69.95860707868313
26,9,6000.0,uniform,choice,False,2839.29969422039
60,13,6000.0,uniform,choice,False,2232.120121230038
40,81,6000.0,uniform,mse,False,94.62924005138335
19,73,6000.0,uniform,mse,False,123.38020347941209
26,96,6000.0,uniform,mse,False,111.9650532530423
15,54,6000.0,uniform,mse,False,96.0410626593399
27,9,6000.0,uniform,choice,False,2275.613354153117
51,72,6000.0,uniform,mse,False,124.42514091820604
8,77,6000.0,uniform,mse,False,58.136431813427464
20,90,6000.0,uniform,choice,False,914.6075354766203
54,51,6000.0,uniform,mse,False,83.43477101900761
16,54,6000.0,uniform,mse,False,92.09156807303746
58,14,6000.0,uniform,choice,False,2584.98694627265
33,97,6000.0,uniform,choice,False,927.2192040501767
24,10,6000.0,uniform,choice,False,2499.627759567412
15,85,6000.0,uniform,choice,False,1182.4934650031207
29,92,6000.0,uniform,mse,False,130.26315327404723
36,84,6000.0,uniform,mse,False,86.23838262652279
17,54,6000.0,uniform,mse,False,160.6015814673743
54,90,6000.0,uniform,choice,False,705.233479835045
47,93,6000.0,uniform,choice,False,696.4075117063045
20,73,6000.0,uniform,mse,False,73.42627528375256
46,77,6000.0,uniform,mse,False,89.23342341263317
57,99,6000.0,uniform,mse,False,120.49656647977551
52,81,6000.0,uniform,mse,False,110.57511131852043
25,10,6000.0,uniform,choice,False,3189.573314724087
59,14,6000.0,uniform,choice,False,1457.4578201786835
56,86,6000.0,uniform,choice,False,719.2196462183788
2,89,6000.0,uniform,choice,False,1198.1075935038828
52,79,6000.0,uniform,choice,False,710.8148283745504
9,77,6000.0,uniform,mse,False,66.05449254844328
55,51,6000.0,uniform,mse,False,197.4321768019466
32,89,6000.0,uniform,mse,False,72.73738003937905
10,55,6000.0,uniform,mse,False,77.84440722066802
26,10,6000.0,uniform,choice,False,3239.0323001785578
60,14,6000.0,uniform,choice,False,1963.9502657654034
11,55,6000.0,uniform,mse,False,51.36615923007663
41,81,6000.0,uniform,mse,False,71.38985817556787
2,78,6000.0,uniform,mse,False,0.816496580927726
21,73,6000.0,uniform,mse,False,123.22246163587396
27,10,6000.0,uniform,choice,False,2415.8573468646696
48,73,6000.0,uniform,mse,False,126.82768850970726
54,52,6000.0,uniform,mse,False,167.96542244192605
12,55,6000.0,uniform,mse,False,116.06690290695802
58,15,6000.0,uniform,choice,False,2195.129097707012
27,96,6000.0,uniform,mse,False,81.19298463613259
30,99,6000.0,uniform,choice,False,901.9361389364096
24,11,6000.0,uniform,choice,False,2600.1875206223112
59,92,6000.0,uniform,mse,False,100.09495122921261
13,55,6000.0,uniform,mse,False,74.6369859347327
3,78,6000.0,uniform,mse,False,30.819875521377252
16,85,6000.0,uniform,choice,False,1243.4554697394328
50,92,6000.0,uniform,choice,False,680.3694811481741
59,15,6000.0,uniform,choice,False,2528.049825458351
37,84,6000.0,uniform,mse,False,89.45202288988757
47,77,6000.0,uniform,mse,False,124.59621966225058
25,11,6000.0,uniform,choice,False,2703.538209754025
21,90,6000.0,uniform,choice,False,912.4734644374429
30,92,6000.0,uniform,mse,False,87.07761388570748
55,52,6000.0,uniform,mse,False,111.97179583328196
14,55,6000.0,uniform,mse,False,138.70283354372344
22,73,6000.0,uniform,mse,False,54.54376527746914
43,94,6000.0,uniform,choice,False,712.2178620665361
3,89,6000.0,uniform,choice,False,1512.1218673938872
53,81,6000.0,uniform,mse,False,86.3791280174165
26,11,6000.0,uniform,choice,False,2602.514490564846
33,89,6000.0,uniform,mse,False,105.99364712998211
15,55,6000.0,uniform,mse,False,170.58253715861736
60,15,6000.0,uniform,choice,False,1817.972111997321
4,78,6000.0,uniform,mse,False,36.759687345527844
56,100,6000.0,uniform,mse,False,154.50655253095255
49,73,6000.0,uniform,mse,False,142.20928195540841
27,11,6000.0,uniform,choice,False,2229.8223937345324
16,55,6000.0,uniform,mse,False,80.83353775782847
54,53,6000.0,uniform,mse,False,90.33151435058565
42,81,6000.0,uniform,mse,False,125.80150307362386
23,73,6000.0,uniform,mse,False,164.49529607286482
37,96,6000.0,uniform,choice,False,747.9419226672347
58,16,6000.0,uniform,choice,False,2125.920004515692
24,12,6000.0,uniform,choice,False,2108.0419844965136
17,55,6000.0,uniform,mse,False,87.90388439973505
5,78,6000.0,uniform,mse,False,24.144113124187918
24,97,6000.0,uniform,mse,False,76.71804090982482
55,90,6000.0,uniform,choice,False,740.5192802651694
59,16,6000.0,uniform,choice,False,1775.4135680454851
25,12,6000.0,uniform,choice,False,2641.4168625190537
10,56,6000.0,uniform,mse,False,61.93134931568361
55,53,6000.0,uniform,mse,False,156.69425210787225
44,78,6000.0,uniform,mse,False,113.99311806626497
53,79,6000.0,uniform,choice,False,798.7162543877729
38,84,6000.0,uniform,mse,False,100.73982002102487
4,89,6000.0,uniform,choice,False,1647.5657132026001
57,86,6000.0,uniform,choice,False,750.7639315402937
34,97,6000.0,uniform,choice,False,847.6714805834745
18,74,6000.0,uniform,mse,False,118.43560781112022
17,85,6000.0,uniform,choice,False,1110.1660736295548
31,92,6000.0,uniform,mse,False,75.15773563420883
11,56,6000.0,uniform,mse,False,114.54727880500982
26,12,6000.0,uniform,choice,False,1787.7477478660126
6,78,6000.0,uniform,mse,False,77.74512754508781
60,16,6000.0,uniform,choice,False,1633.0242834691712
60,92,6000.0,uniform,mse,False,93.30614447169073
22,90,6000.0,uniform,choice,False,874.9474622675324
44,94,6000.0,uniform,choice,False,727.1590449109085
52,82,6000.0,uniform,mse,False,177.02912370846641
34,89,6000.0,uniform,mse,False,96.01722455205874
12,56,6000.0,uniform,mse,False,86.28207358021143
50,73,6000.0,uniform,mse,False,97.99505221673391
27,12,6000.0,uniform,choice,False,2188.5080836953744
54,54,6000.0,uniform,mse,False,108.22996136485051
58,17,6000.0,uniform,choice,False,1635.6005619955015
43,81,6000.0,uniform,mse,False,92.32649830511916
13,56,6000.0,uniform,mse,False,111.29245205854744
19,74,6000.0,uniform,mse,False,92.51574081810861
24,13,6000.0,uniform,choice,False,2283.919256453695
7,78,6000.0,uniform,mse,False,51.624072201866106
59,17,6000.0,uniform,choice,False,1728.3852190990294
14,56,6000.0,uniform,mse,False,101.06075158143284
25,13,6000.0,uniform,choice,False,2402.5073519970756
10,86,6000.0,uniform,choice,False,1093.7172857195162
55,54,6000.0,uniform,mse,False,117.47344795287529
45,78,6000.0,uniform,mse,False,115.47296813178842
31,99,6000.0,uniform,choice,False,811.3323667686328
5,89,6000.0,uniform,choice,False,1634.4198985410314
25,97,6000.0,uniform,mse,False,68.28895627830454
15,56,6000.0,uniform,mse,False,121.66858075415193
39,84,6000.0,uniform,mse,False,87.68965819893103
57,100,6000.0,uniform,mse,False,100.67750183134264
8,78,6000.0,uniform,mse,False,48.598322681504364
26,13,6000.0,uniform,choice,False,1977.2823843851945
60,17,6000.0,uniform,choice,False,1642.9901410538043
20,74,6000.0,uniform,mse,False,121.47089815963253
28,93,6000.0,uniform,mse,False,73.85912396641261
16,56,6000.0,uniform,mse,False,97.93773890350242
40,95,6000.0,uniform,choice,False,781.9804293836631
51,73,6000.0,uniform,mse,False,102.04227858345057
51,92,6000.0,uniform,choice,False,727.4222692600589
27,13,6000.0,uniform,choice,False,2223.4215708227716
54,55,6000.0,uniform,mse,False,171.77447953110445
58,18,6000.0,uniform,choice,False,1899.0916329656134
35,89,6000.0,uniform,mse,False,90.05853838374341
53,82,6000.0,uniform,mse,False,77.51104270697759
17,56,6000.0,uniform,mse,False,61.97472894705732
9,78,6000.0,uniform,mse,False,59.147318835630976
40,82,6000.0,uniform,mse,False,104.54417983265644
24,14,6000.0,uniform,choice,False,2234.8184663636553
23,90,6000.0,uniform,choice,False,812.961168191725
11,86,6000.0,uniform,choice,False,1123.2551286771466
21,74,6000.0,uniform,mse,False,91.25504954158487
10,57,6000.0,uniform,mse,False,62.99682983615899
59,18,6000.0,uniform,choice,False,1575.5736093245532
54,91,6000.0,uniform,choice,False,721.9780085344638
58,93,6000.0,uniform,mse,False,124.19705680935587
25,14,6000.0,uniform,choice,False,1979.4577791910592
55,55,6000.0,uniform,mse,False,193.97912067075248
56,87,6000.0,uniform,choice,False,673.9720475763482
38,96,6000.0,uniform,choice,False,802.5777153331045
52,80,6000.0,uniform,choice,False,759.3416519426548
2,79,6000.0,uniform,mse,False,1.247219128924647
46,78,6000.0,uniform,mse,False,100.52893214505391
11,57,6000.0,uniform,mse,False,57.88439301534836
6,89,6000.0,uniform,choice,False,1617.3520445954402
60,18,6000.0,uniform,choice,False,1808.7684734094632
26,14,6000.0,uniform,choice,False,2137.609831938467
36,85,6000.0,uniform,mse,False,123.94165386993123
12,57,6000.0,uniform,mse,False,131.14765249871954
22,74,6000.0,uniform,mse,False,111.93946713474438
26,97,6000.0,uniform,mse,False,118.28683988759744
48,74,6000.0,uniform,mse,False,161.3172974385739
27,14,6000.0,uniform,choice,False,2249.2408369047544
54,56,6000.0,uniform,mse,False,143.81468265246275
3,79,6000.0,uniform,mse,False,44.83097071162214
58,19,6000.0,uniform,choice,False,1441.5628774354589
35,97,6000.0,uniform,choice,False,855.2791322821658
29,93,6000.0,uniform,mse,False,96.9006176896558
13,57,6000.0,uniform,mse,False,85.84911642534605
12,86,6000.0,uniform,choice,False,1059.8452141265614
56,101,6000.0,uniform,mse,False,91.57253980355637
24,15,6000.0,uniform,choice,False,2121.1232070768547
32,90,6000.0,uniform,mse,False,156.89627146621424
41,82,6000.0,uniform,mse,False,167.04243219101636
45,94,6000.0,uniform,choice,False,740.9086082138884
52,83,6000.0,uniform,mse,False,96.09522712773523
14,57,6000.0,uniform,mse,False,121.19608078202087
59,19,6000.0,uniform,choice,False,1406.7170040914414
23,74,6000.0,uniform,mse,False,120.94746847146774
4,79,6000.0,uniform,mse,False,24.78737008540198
25,15,6000.0,uniform,choice,False,2311.207205682779
55,56,6000.0,uniform,mse,False,126.65479627823264
15,57,6000.0,uniform,mse,False,89.65840795463114
18,91,6000.0,uniform,choice,False,1172.3098258302691
47,78,6000.0,uniform,mse,False,167.94091046640193
60,19,6000.0,uniform,choice,False,1496.8951366077717
26,15,6000.0,uniform,choice,False,2247.0024032029874
7,89,6000.0,uniform,choice,False,1558.7089276533704
16,57,6000.0,uniform,mse,False,110.16866388825807
37,85,6000.0,uniform,mse,False,90.59263625673246
49,74,6000.0,uniform,mse,False,77.76298807101391
5,79,6000.0,uniform,mse,False,44.00999917336087
28,100,6000.0,uniform,choice,False,807.8307634647247
27,15,6000.0,uniform,choice,False,1902.1376321391676
18,75,6000.0,uniform,mse,False,81.35694329448607
54,57,6000.0,uniform,mse,False,118.86047419924677
58,20,6000.0,uniform,choice,False,1198.4287081007365
17,57,6000.0,uniform,mse,False,130.5476652625752
59,93,6000.0,uniform,mse,False,99.44225603161458
27,97,6000.0,uniform,mse,False,114.20527414890482
24,16,6000.0,uniform,choice,False,1514.8254082896815
30,93,6000.0,uniform,mse,False,121.97166641867696
13,86,6000.0,uniform,choice,False,1055.5014252896744
41,95,6000.0,uniform,choice,False,779.1825010691008
10,58,6000.0,uniform,mse,False,62.55559239835521
59,20,6000.0,uniform,choice,False,1619.4900146651105
42,82,6000.0,uniform,mse,False,101.14230967044864
6,79,6000.0,uniform,mse,False,72.98308848586161
48,93,6000.0,uniform,choice,False,700.045546248781
25,16,6000.0,uniform,choice,False,1900.1256936318712
33,90,6000.0,uniform,mse,False,97.65898007295023
55,91,6000.0,uniform,choice,False,708.6544110258491
53,83,6000.0,uniform,mse,False,127.948155281081
55,57,6000.0,uniform,mse,False,107.3665663181162
19,75,6000.0,uniform,mse,False,101.46205333358215
11,58,6000.0,uniform,mse,False,68.5930372285888
53,80,6000.0,uniform,choice,False,861.368030736572
57,87,6000.0,uniform,choice,False,636.5525660996992
44,79,6000.0,uniform,mse,False,111.9983184588329
60,20,6000.0,uniform,choice,False,1457.2357186124693
26,16,6000.0,uniform,choice,False,1965.6482289565445
12,58,6000.0,uniform,mse,False,111.99755649353776
7,79,6000.0,uniform,mse,False,40.405503471476855
8,89,6000.0,uniform,choice,False,1517.4982275537288
50,74,6000.0,uniform,mse,False,66.97411408621475
57,101,6000.0,uniform,mse,False,135.88493926461874
56,2,6000.0,uniform,mse,True,4714.045207910317
39,96,6000.0,uniform,choice,False,721.7662805749217
57,2,6000.0,uniform,mse,True,4714.045207910317
38,85,6000.0,uniform,mse,False,96.56447726724457
19,91,6000.0,uniform,choice,False,1054.5452977276727
27,16,6000.0,uniform,choice,False,1894.8216735091457
58,21,6000.0,uniform,choice,False,1332.1256553343608
13,58,6000.0,uniform,mse,False,95.55839513977025
54,58,6000.0,uniform,mse,False,129.3548276937561
56,3,6000.0,uniform,mse,True,4327.817694866548
20,75,6000.0,uniform,mse,False,136.61277132423928
57,3,6000.0,uniform,mse,True,4328.250649800679
24,17,6000.0,uniform,choice,False,2324.4083355555235
8,79,6000.0,uniform,mse,False,49.85705572381752
14,58,6000.0,uniform,mse,False,69.23328620789191
59,21,6000.0,uniform,choice,False,1444.442052697165
56,4,6000.0,uniform,mse,False,3771.9623233006982
24,98,6000.0,uniform,mse,False,64.29729467286367
32,98,6000.0,uniform,choice,False,793.1260226680212
31,93,6000.0,uniform,mse,False,93.55109685854161
43,82,6000.0,uniform,mse,False,85.72288578283133
57,4,6000.0,uniform,mse,True,3773.0519354496037
25,17,6000.0,uniform,choice,False,2053.922043311284
14,86,6000.0,uniform,choice,False,1054.132626221907
15,58,6000.0,uniform,mse,False,81.72822447224976
55,58,6000.0,uniform,mse,False,105.73543616666802
56,5,6000.0,uniform,mse,False,4404.385032623738
34,90,6000.0,uniform,mse,False,77.72073225479944
60,21,6000.0,uniform,choice,False,1556.2112946512116
21,75,6000.0,uniform,mse,False,71.84540687398804
45,79,6000.0,uniform,mse,False,117.46862450863757
46,94,6000.0,uniform,choice,False,751.799133519373
60,93,6000.0,uniform,mse,False,91.00325700376388
26,17,6000.0,uniform,choice,False,2046.4309341876165
52,84,6000.0,uniform,mse,False,112.38364337350207
57,5,6000.0,uniform,mse,False,3006.3534253976195
9,79,6000.0,uniform,mse,False,64.60168716293242
16,58,6000.0,uniform,mse,False,78.16604165730145
56,6,6000.0,uniform,mse,False,4334.812123079846
51,74,6000.0,uniform,mse,False,115.84811597589471
27,17,6000.0,uniform,choice,False,1986.3682272932176
9,89,6000.0,uniform,choice,False,1379.4381412488672
58,22,6000.0,uniform,choice,False,1641.8785002551194
57,6,6000.0,uniform,mse,False,4667.0719970352075
17,58,6000.0,uniform,mse,False,99.68363004967814
39,85,6000.0,uniform,mse,False,110.0583896617977
56,7,6000.0,uniform,mse,False,3064.8914462995263
54,59,6000.0,uniform,mse,False,105.91815500067723
2,80,6000.0,uniform,mse,False,0.4714045207910317
24,18,6000.0,uniform,choice,False,1495.5072562846362
22,75,6000.0,uniform,mse,False,89.95076776894248
29,100,6000.0,uniform,choice,False,829.1186644714977
57,7,6000.0,uniform,mse,False,3594.91810198786
10,59,6000.0,uniform,mse,False,76.31223189351726
20,91,6000.0,uniform,choice,False,1038.0550416681504
59,22,6000.0,uniform,choice,False,1613.770334217357
56,8,6000.0,uniform,mse,False,3305.9722939552894
25,18,6000.0,uniform,choice,False,1534.526207009838
56,88,6000.0,uniform,choice,False,725.4254937071045
40,83,6000.0,uniform,mse,False,119.93980699290431
54,92,6000.0,uniform,choice,False,710.8239993374074
57,8,6000.0,uniform,mse,False,3262.2847247902814
11,59,6000.0,uniform,mse,False,65.1559969277631
25,98,6000.0,uniform,mse,False,82.32715666593887
52,81,6000.0,uniform,choice,False,734.9385256525475
28,94,6000.0,uniform,mse,False,79.65697931619043
3,80,6000.0,uniform,mse,False,18.376598569920386
56,9,6000.0,uniform,mse,False,2020.282739519397
60,22,6000.0,uniform,choice,False,1492.8603183151463
55,59,6000.0,uniform,mse,False,89.85022808821128
15,86,6000.0,uniform,choice,False,1029.5934433548239
46,79,6000.0,uniform,mse,False,84.37432333400264
42,95,6000.0,uniform,choice,False,700.3537617368436
26,18,6000.0,uniform,choice,False,1722.1268013709096
12,59,6000.0,uniform,mse,False,90.6429522135121
57,9,6000.0,uniform,mse,False,2328.996318502887
35,90,6000.0,uniform,mse,False,114.93826630730253
23,75,6000.0,uniform,mse,False,65.35788008257985
48,75,6000.0,uniform,mse,False,150.24210151174893
49,93,6000.0,uniform,choice,False,742.0045571906305
56,10,6000.0,uniform,mse,False,2036.241518091604
53,84,6000.0,uniform,mse,False,136.71244877769416
2,90,6000.0,uniform,choice,False,874.3458705558256
27,18,6000.0,uniform,choice,False,1704.4482978371625
58,23,6000.0,uniform,choice,False,1436.521339904145
13,59,6000.0,uniform,mse,False,81.72315778784146
4,80,6000.0,uniform,mse,False,20.28139541550334
57,10,6000.0,uniform,mse,False,1859.9045240011649
36,86,6000.0,uniform,mse,False,119.76658500483734
56,11,6000.0,uniform,mse,False,1274.4929212828138
24,19,6000.0,uniform,choice,False,1910.1724383939788
54,60,6000.0,uniform,mse,False,87.94024131003204
58,94,6000.0,uniform,mse,False,103.36929556889773
14,59,6000.0,uniform,mse,False,125.80316289470618
59,23,6000.0,uniform,choice,False,1254.307572487705
36,97,6000.0,uniform,choice,False,777.0070835528983
57,11,6000.0,uniform,mse,False,1825.3558435548941
18,76,6000.0,uniform,mse,False,132.07112800099154
25,19,6000.0,uniform,choice,False,1868.6249191317127
56,12,6000.0,uniform,mse,False,1455.6344068480932
5,80,6000.0,uniform,mse,False,29.306621878638627
15,59,6000.0,uniform,mse,False,66.04528286037441
41,83,6000.0,uniform,mse,False,126.34050172550367
57,12,6000.0,uniform,mse,False,1224.8231090243196
60,23,6000.0,uniform,choice,False,1457.8415902971078
21,91,6000.0,uniform,choice,False,1026.6642301171325
26,19,6000.0,uniform,choice,False,1710.8595338016503
47,79,6000.0,uniform,mse,False,110.71579969975625
33,98,6000.0,uniform,choice,False,777.0741097795977
29,94,6000.0,uniform,mse,False,108.84370140456407
56,13,6000.0,uniform,mse,False,1071.6660114046726
16,59,6000.0,uniform,mse,False,100.31767553193701
55,60,6000.0,uniform,mse,False,128.74332345148363
49,75,6000.0,uniform,mse,False,95.34618934295288
26,98,6000.0,uniform,mse,False,78.74947359720403
16,86,6000.0,uniform,choice,False,964.427907632858
19,76,6000.0,uniform,mse,False,94.8206370552587
57,13,6000.0,uniform,mse,False,1605.5977747866991
32,91,6000.0,uniform,mse,False,72.86188554666154
6,80,6000.0,uniform,mse,False,28.72402087104102
27,19,6000.0,uniform,choice,False,1673.4300582934443
3,90,6000.0,uniform,choice,False,1215.6350026215787
58,24,6000.0,uniform,choice,False,1352.7797261934404
17,59,6000.0,uniform,mse,False,138.36518016628162
56,14,6000.0,uniform,mse,False,1143.1616090474697
47,94,6000.0,uniform,choice,False,738.8669007880424
52,85,6000.0,uniform,mse,False,113.41176607883817
57,14,6000.0,uniform,mse,False,1019.4469677231866
24,20,6000.0,uniform,choice,False,1686.2613908881387
37,86,6000.0,uniform,mse,False,81.99851022271848
10,60,6000.0,uniform,mse,False,87.40633041846696
59,24,6000.0,uniform,choice,False,1455.7961699358877
56,15,6000.0,uniform,mse,False,1107.1138711081169
54,61,6000.0,uniform,mse,False,195.89370928458862
7,80,6000.0,uniform,mse,False,54.145705840237234
20,76,6000.0,uniform,mse,False,80.26452517170199
25,20,6000.0,uniform,choice,False,1577.2515517824036
57,15,6000.0,uniform,mse,False,1119.351944832366
11,60,6000.0,uniform,mse,False,102.3888336875115
36
53,81,6000.0,uniform,choice,False,700.3052974798939
30,100,6000.0,uniform,choice,False,725.7437013161051
57,88,6000.0,uniform,choice,False,747.1223134527835
56,16,6000.0,uniform,mse,False,851.9475335958194
42,83,6000.0,uniform,mse,False,81.63870824191385
60,24,6000.0,uniform,choice,False,1695.832099707987
26,20,6000.0,uniform,choice,False,1596.2971203381908
57,16,6000.0,uniform,mse,False,680.5062821164842
12,60,6000.0,uniform,mse,False,68.97613063388104
50,75,6000.0,uniform,mse,False,115.03086059353329
44,80,6000.0,uniform,mse,False,137.891108391504
59,94,6000.0,uniform,mse,False,123.24265131617572
8,80,6000.0,uniform,mse,False,58.47658151719798
56,17,6000.0,uniform,mse,False,632.8352720890326
30,94,6000.0,uniform,mse,False,75.37335225825737
55,61,6000.0,uniform,mse,False,148.6081155597241
27,20,6000.0,uniform,choice,False,1574.0736482134503
58,25,6000.0,uniform,choice,False,1455.4044002956703
21,76,6000.0,uniform,mse,False,97.96003322487331
22,91,6000.0,uniform,choice,False,1078.2192489575605
13,60,6000.0,uniform,mse,False,168.5619320325783
4,90,6000.0,uniform,choice,False,1298.9419946728535
57,17,6000.0,uniform,mse,False,675.3556562286274
27,98,6000.0,uniform,mse,False,66.43115355180936
43,95,6000.0,uniform,choice,False,720.5913830141451
33,91,6000.0,uniform,mse,False,78.19194070898058
17,86,6000.0,uniform,choice,False,996.5224358827478
56,18,6000.0,uniform,mse,False,452.90291454129544
24,21,6000.0,uniform,choice,False,1860.5244611130488
14,60,6000.0,uniform,mse,False,91.99159230905592
50,93,6000.0,uniform,choice,False,730.3344655974383
38,86,6000.0,uniform,mse,False,84.2962056720092
59,25,6000.0,uniform,choice,False,1214.3772180010624
57,18,6000.0,uniform,mse,False,346.18036974964366
9,80,6000.0,uniform,mse,False,40.05776883140148
53,85,6000.0,uniform,mse,False,144.059622052407
25,21,6000.0,uniform,choice,False,1490.2425042925063
56,19,6000.0,uniform,mse,False,390.1581094889609
15,60,6000.0,uniform,mse,False,77.95976481849824
54,62,6000.0,uniform,mse,False,96.21203387861267
22,76,6000.0,uniform,mse,False,88.45090641853473
57,19,6000.0,uniform,mse,False,491.29826745063946
37,97,6000.0,uniform,choice,False,778.6644603595147
60,25,6000.0,uniform,choice,False,1268.2161363111572
26,21,6000.0,uniform,choice,False,1834.9304571018488
43,83,6000.0,uniform,mse,False,75.27213824551337
2,81,6000.0,uniform,mse,False,0.4714045207910317
51,75,6000.0,uniform,mse,False,184.212214458096
16,60,6000.0,uniform,mse,False,100.69058076878669
45,80,6000.0,uniform,mse,False,119.27250770294889
