strategies,memory,threshold,distribution,choice,crosses,std
80,8,6000.0,uniform,choice,False,2498.794375613968
8,101,6000.0,uniform,choice,False,1453.3426154865936
68,65,6000.0,uniform,choice,False,800.1702652021065
83,8,6000.0,uniform,choice,False,3222.144890845227
20,101,6000.0,uniform,choice,False,1005.3056757723123
80,11,6000.0,uniform,choice,False,2546.495882894767
83,11,6000.0,uniform,choice,False,2707.658087720826
80,14,6000.0,uniform,choice,False,2076.9601753524307
11,101,6000.0,uniform,choice,False,1305.1274316355348
41,83,6000.0,uniform,choice,False,848.1762973311227
83,14,6000.0,uniform,choice,False,2217.2234461145317
23,101,6000.0,uniform,choice,False,935.872861473116
80,17,6000.0,uniform,choice,False,1729.0538106143488
83,17,6000.0,uniform,choice,False,1961.712458542281
92,98,6000.0,uniform,choice,False,638.9827779359554
80,20,6000.0,uniform,choice,False,1527.734243905006
14,101,6000.0,uniform,choice,False,1242.136298898266
77,59,6000.0,uniform,choice,False,853.9627233962274
83,20,6000.0,uniform,choice,False,1517.7683617732978
2,2,6000.0,uniform,choice,False,0.9359663764533636
86,101,6000.0,uniform,choice,False,633.6195445281946
5,2,6000.0,uniform,choice,False,2513.2773902615686
80,23,6000.0,uniform,choice,False,1277.4588657174054
8,2,6000.0,uniform,choice,False,3092.4391957805733
83,23,6000.0,uniform,choice,False,1487.3581432862766
47,95,6000.0,uniform,choice,False,636.5638443847084
62,74,6000.0,uniform,choice,False,708.6424777018614
11,2,6000.0,uniform,choice,False,3360.4991833952286
14,2,6000.0,uniform,choice,False,3598.777212832159
80,26,6000.0,uniform,choice,False,1498.8177920176418
2,5,6000.0,uniform,choice,False,601.6763330589907
5,5,6000.0,uniform,choice,False,2571.9156770003174
71,65,6000.0,uniform,choice,False,739.0818784260317
83,26,6000.0,uniform,choice,False,1562.0721751568997
8,5,6000.0,uniform,choice,False,1282.5428119170138
80,29,6000.0,uniform,choice,False,1625.3224171135828
11,5,6000.0,uniform,choice,False,2927.4054161321765
98,98,6000.0,uniform,choice,False,670.7411851087444
53,89,6000.0,uniform,choice,False,684.911900963772
14,5,6000.0,uniform,choice,False,3000.930021443353
83,29,6000.0,uniform,choice,False,1232.6224314692786
2,8,6000.0,uniform,choice,False,1019.6454120918703
5,8,6000.0,uniform,choice,False,2159.7346411075596
80,32,6000.0,uniform,choice,False,1249.2307069276112
8,8,6000.0,uniform,choice,False,2540.64272151753
83,32,6000.0,uniform,choice,False,957.1548077128037
11,8,6000.0,uniform,choice,False,2684.7032864732
14,8,6000.0,uniform,choice,False,2767.767097210313
80,35,6000.0,uniform,choice,False,1332.6729803868093
44,83,6000.0,uniform,choice,False,749.9093055919773
74,62,6000.0,uniform,choice,False,842.5817177536027
2,11,6000.0,uniform,choice,False,1281.557880706135
5,11,6000.0,uniform,choice,False,1824.1178888438105
83,35,6000.0,uniform,choice,False,1069.4260623610885
8,11,6000.0,uniform,choice,False,2054.1166499495594
80,38,6000.0,uniform,choice,False,1004.508154752359
11,11,6000.0,uniform,choice,False,2086.750881538091
14,11,6000.0,uniform,choice,False,2072.784029656732
32,86,6000.0,uniform,choice,False,787.5478399154488
83,38,6000.0,uniform,choice,False,1012.8933170430765
2,14,6000.0,uniform,choice,False,949.7426516693878
26,101,6000.0,uniform,choice,False,907.4178531982449
5,14,6000.0,uniform,choice,False,1746.2131119654325
65,74,6000.0,uniform,choice,False,781.7911910470923
80,41,6000.0,uniform,choice,False,1105.0640534219624
8,14,6000.0,uniform,choice,False,2052.6956458277004
68,68,6000.0,uniform,choice,False,843.7710945395893
11,14,6000.0,uniform,choice,False,2349.625354051152
95,98,6000.0,uniform,choice,False,569.1639221553096
14,14,6000.0,uniform,choice,False,2363.275817673426
83,41,6000.0,uniform,choice,False,1229.5471453463617
35,86,6000.0,uniform,choice,False,838.1314346716441
2,17,6000.0,uniform,choice,False,1347.000793021296
5,17,6000.0,uniform,choice,False,2093.4032109462332
80,44,6000.0,uniform,choice,False,921.5184076402569
8,17,6000.0,uniform,choice,False,1968.9948035482469
50,95,6000.0,uniform,choice,False,657.7056499639181
89,101,6000.0,uniform,choice,False,663.7002192306132
11,17,6000.0,uniform,choice,False,2097.076967686213
83,44,6000.0,uniform,choice,False,1112.5650310643002
86,2,6000.0,uniform,choice,False,4674.431408246354
14,17,6000.0,uniform,choice,False,1874.1693866884073
2,20,6000.0,uniform,choice,False,966.6484964039411
89,2,6000.0,uniform,choice,False,4683.822351413427
77,62,6000.0,uniform,choice,False,789.6190168222693
56,89,6000.0,uniform,choice,False,654.6764071757985
5,20,6000.0,uniform,choice,False,1743.6384721610154
86,5,6000.0,uniform,choice,False,3410.969377816224
80,47,6000.0,uniform,choice,False,924.1390475947172
8,20,6000.0,uniform,choice,False,1590.9486202891658
89,5,6000.0,uniform,choice,False,3372.940793373047
11,20,6000.0,uniform,choice,False,1555.303447691157
86,8,6000.0,uniform,choice,False,2994.556355054952
83,47,6000.0,uniform,choice,False,991.3738436608941
14,20,6000.0,uniform,choice,False,1674.9959222636933
101,98,6000.0,uniform,choice,False,582.0451294983947
89,8,6000.0,uniform,choice,False,3233.709012017006
2,23,6000.0,uniform,choice,False,1385.2001624314082
86,11,6000.0,uniform,choice,False,2549.8595836633826
5,23,6000.0,uniform,choice,False,1955.4530021455384
80,50,6000.0,uniform,choice,False,905.5285207545923
89,11,6000.0,uniform,choice,False,2557.9213220112924
8,23,6000.0,uniform,choice,False,2008.5917045532176
11,23,6000.0,uniform,choice,False,1834.5507569974727
86,14,6000.0,uniform,choice,False,2088.590834414438
71,68,6000.0,uniform,choice,False,849.4800864843611
14,23,6000.0,uniform,choice,False,1849.6164425090951
89,14,6000.0,uniform,choice,False,2003.1775557848086
83,50,6000.0,uniform,choice,False,895.2541147629538
2,26,6000.0,uniform,choice,False,953.2160440074717
62,77,6000.0,uniform,choice,False,729.0144102062818
86,17,6000.0,uniform,choice,False,1708.7531107799043
5,26,6000.0,uniform,choice,False,1824.6721942568433
89,17,6000.0,uniform,choice,False,2000.6795774436246
8,26,6000.0,uniform,choice,False,1840.485269633171
80,53,6000.0,uniform,choice,False,825.1114470502756
11,26,6000.0,uniform,choice,False,1577.123283726103
86,20,6000.0,uniform,choice,False,1306.652195498098
14,26,6000.0,uniform,choice,False,1433.4123482303241
38,86,6000.0,uniform,choice,False,737.3929377514775
89,20,6000.0,uniform,choice,False,1527.5756872901584
29,101,6000.0,uniform,choice,False,867.2916927457869
2,29,6000.0,uniform,choice,False,1404.4511789840976
17,2,6000.0,uniform,choice,False,3762.3320321311357
74,65,6000.0,uniform,choice,False,741.1601564539158
86,23,6000.0,uniform,choice,False,1396.5366488567352
83,53,6000.0,uniform,choice,False,801.8061980031604
5,29,6000.0,uniform,choice,False,1875.368040295988
20,2,6000.0,uniform,choice,False,3881.8754170632524
8,29,6000.0,uniform,choice,False,1907.0836695778482
89,23,6000.0,uniform,choice,False,1682.4925266995988
23,2,6000.0,uniform,choice,False,4008.100722287303
11,29,6000.0,uniform,choice,False,1671.475019580623
26,2,6000.0,uniform,choice,False,4106.244051441658
86,26,6000.0,uniform,choice,False,1506.8760284160048
14,29,6000.0,uniform,choice,False,1667.0199326065333
29,2,6000.0,uniform,choice,False,4182.352219935571
80,56,6000.0,uniform,choice,False,922.9984712088932
89,26,6000.0,uniform,choice,False,1568.6167750308819
2,32,6000.0,uniform,choice,False,899.2964533923084
17,5,6000.0,uniform,choice,False,3047.5218551472276
92,101,6000.0,uniform,choice,False,660.9015536680326
5,32,6000.0,uniform,choice,False,1447.317833066431
47,98,6000.0,uniform,choice,False,769.6673463969652
20,5,6000.0,uniform,choice,False,2228.4777516502154
86,29,6000.0,uniform,choice,False,1591.952566921198
8,32,6000.0,uniform,choice,False,1379.0503404708381
23,5,6000.0,uniform,choice,False,3085.7888562894254
59,89,6000.0,uniform,choice,False,757.3714985567904
89,29,6000.0,uniform,choice,False,1276.595840255602
26,5,6000.0,uniform,choice,False,3133.879908420232
11,32,6000.0,uniform,choice,False,1384.3709783202025
29,5,6000.0,uniform,choice,False,3158.7192857865666
14,32,6000.0,uniform,choice,False,1441.8339978457125
86,32,6000.0,uniform,choice,False,1253.3153471393382
17,8,6000.0,uniform,choice,False,2711.5992394894934
2,35,6000.0,uniform,choice,False,1362.8437667058465
20,8,6000.0,uniform,choice,False,2948.8059091096516
89,32,6000.0,uniform,choice,False,1061.648794604853
68,71,6000.0,uniform,choice,False,798.8131240231875
5,35,6000.0,uniform,choice,False,1944.7463304492744
23,8,6000.0,uniform,choice,False,2929.9191603865115
8,35,6000.0,uniform,choice,False,1796.3288785742993
86,35,6000.0,uniform,choice,False,1191.0412577887898
26,8,6000.0,uniform,choice,False,2481.7638295373713
11,35,6000.0,uniform,choice,False,1707.246441328425
65,77,6000.0,uniform,choice,False,742.1364900815812
29,8,6000.0,uniform,choice,False,2989.0049806582792
89,35,6000.0,uniform,choice,False,1128.1476934175178
14,35,6000.0,uniform,choice,False,1637.3657567032756
17,11,6000.0,uniform,choice,False,2265.8941391865596
2,38,6000.0,uniform,choice,False,997.1208073408824
98,101,6000.0,uniform,choice,False,636.9279671168155
20,11,6000.0,uniform,choice,False,2575.3647695811947
77,65,6000.0,uniform,choice,False,772.7074803809566
86,38,6000.0,uniform,choice,False,1147.964920014154
5,38,6000.0,uniform,choice,False,1337.1869247455743
23,11,6000.0,uniform,choice,False,2610.4528621677887
83,56,6000.0,uniform,choice,False,961.5641725045645
26,11,6000.0,uniform,choice,False,2357.131708157183
8,38,6000.0,uniform,choice,False,1389.2725150300805
89,38,6000.0,uniform,choice,False,958.2768059425623
29,11,6000.0,uniform,choice,False,2601.581096179783
11,38,6000.0,uniform,choice,False,1254.4676390031327
41,86,6000.0,uniform,choice,False,776.512922159156
17,14,6000.0,uniform,choice,False,1827.3883988906134
86,41,6000.0,uniform,choice,False,1100.1436243508758
14,38,6000.0,uniform,choice,False,1187.7207650163273
20,14,6000.0,uniform,choice,False,2005.0305754277165
2,41,6000.0,uniform,choice,False,1336.3945921022425
23,14,6000.0,uniform,choice,False,1627.3602890570976
89,41,6000.0,uniform,choice,False,980.5892566734509
5,41,6000.0,uniform,choice,False,1809.0603208564723
26,14,6000.0,uniform,choice,False,1939.5316242845847
29,14,6000.0,uniform,choice,False,2477.8779789166374
8,41,6000.0,uniform,choice,False,1690.306308283772
86,44,6000.0,uniform,choice,False,918.9628546228911
17,17,6000.0,uniform,choice,False,2072.001669497397
11,41,6000.0,uniform,choice,False,1541.1621906303935
20,17,6000.0,uniform,choice,False,2163.5512288827363
14,41,6000.0,uniform,choice,False,1464.8696524779068
89,44,6000.0,uniform,choice,False,1109.3113803198953
23,17,6000.0,uniform,choice,False,1899.8798715708317
71,71,6000.0,uniform,choice,False,748.3017725483802
26,17,6000.0,uniform,choice,False,1960.3142344022297
2,44,6000.0,uniform,choice,False,929.2532800988007
29,17,6000.0,uniform,choice,False,1901.8816881183752
86,47,6000.0,uniform,choice,False,931.012017027063
5,44,6000.0,uniform,choice,False,1505.6984842988434
50,98,6000.0,uniform,choice,False,679.4250975202184
17,20,6000.0,uniform,choice,False,1773.7636658811118
53,92,6000.0,uniform,choice,False,678.5715633678818
8,44,6000.0,uniform,choice,False,1119.979529356535
20,20,6000.0,uniform,choice,False,1800.7717413375854
95,101,6000.0,uniform,choice,False,656.6403802401026
80,59,6000.0,uniform,choice,False,843.8549769140583
23,20,6000.0,uniform,choice,False,1657.6696105074739
89,47,6000.0,uniform,choice,False,994.658539060258
11,44,6000.0,uniform,choice,False,1381.643082506483
74,68,6000.0,uniform,choice,False,868.1236701918713
92,2,6000.0,uniform,choice,False,4688.145718895692
62,80,6000.0,uniform,choice,False,788.5795377409623
26,20,6000.0,uniform,choice,False,1671.519431056666
95,2,6000.0,uniform,choice,False,4697.717957306505
14,44,6000.0,uniform,choice,False,1242.0604797706342
29,20,6000.0,uniform,choice,False,1648.1493166579294
92,5,6000.0,uniform,choice,False,3413.914937487459
86,50,6000.0,uniform,choice,False,972.4154595130624
2,47,6000.0,uniform,choice,False,1301.2449635138528
17,23,6000.0,uniform,choice,False,1808.4032414259823
95,5,6000.0,uniform,choice,False,3340.87601092887
20,23,6000.0,uniform,choice,False,1778.931875143059
5,47,6000.0,uniform,choice,False,1799.829984205779
92,8,6000.0,uniform,choice,False,3266.8589572248143
23,23,6000.0,uniform,choice,False,1587.876005864438
95,8,6000.0,uniform,choice,False,3248.556741939411
89,50,6000.0,uniform,choice,False,875.1935982398408
8,47,6000.0,uniform,choice,False,1662.3133520483948
26,23,6000.0,uniform,choice,False,1664.0868810251463
92,11,6000.0,uniform,choice,False,2590.1606269882186
29,23,6000.0,uniform,choice,False,1699.5475780336367
11,47,6000.0,uniform,choice,False,1555.6005344393045
95,11,6000.0,uniform,choice,False,2551.781425122457
17,26,6000.0,uniform,choice,False,1301.5028299984917
44,86,6000.0,uniform,choice,False,768.2300104386807
14,47,6000.0,uniform,choice,False,1386.0499874791153
86,53,6000.0,uniform,choice,False,813.2102042157705
92,14,6000.0,uniform,choice,False,2045.8735934558615
20,26,6000.0,uniform,choice,False,1416.0809118967961
23,26,6000.0,uniform,choice,False,1373.9148686138544
95,14,6000.0,uniform,choice,False,1937.9386554790635
2,50,6000.0,uniform,choice,False,936.304648925765
101,101,6000.0,uniform,choice,False,663.7645165442289
26,26,6000.0,uniform,choice,False,1355.531209875577
98,2,6000.0,uniform,choice,True,4577.778122233536
92,17,6000.0,uniform,choice,False,1767.9081728415647
5,50,6000.0,uniform,choice,False,1432.4671409494879
89,53,6000.0,uniform,choice,False,840.8950360955599
29,26,6000.0,uniform,choice,False,1249.3921196482127
101,2,6000.0,uniform,choice,False,4705.955112408107
95,17,6000.0,uniform,choice,False,1988.5907025831132
32,89,6000.0,uniform,choice,False,887.5209035556294
17,29,6000.0,uniform,choice,False,1694.3326022371073
8,50,6000.0,uniform,choice,False,1409.019847411668
98,5,6000.0,uniform,choice,False,3292.5300560511214
92,20,6000.0,uniform,choice,False,1581.9833248173004
20,29,6000.0,uniform,choice,False,1485.0890924002608
101,5,6000.0,uniform,choice,False,3352.9543316901886
68,74,6000.0,uniform,choice,False,719.8795734079467
83,59,6000.0,uniform,choice,False,881.8604012994706
11,50,6000.0,uniform,choice,False,1246.1100501560848
95,20,6000.0,uniform,choice,False,1514.6027361654935
23,29,6000.0,uniform,choice,False,1495.1639843412975
98,8,6000.0,uniform,choice,False,3282.7619606057337
26,29,6000.0,uniform,choice,False,1394.584865821581
92,23,6000.0,uniform,choice,False,1400.335125032576
14,50,6000.0,uniform,choice,False,1130.7746853816634
101,8,6000.0,uniform,choice,False,3252.3022553262176
29,29,6000.0,uniform,choice,False,1528.1276704418501
77,68,6000.0,uniform,choice,False,889.0734142046922
98,11,6000.0,uniform,choice,False,2595.374796517836
95,23,6000.0,uniform,choice,False,1688.0469188976947
2,53,6000.0,uniform,choice,False,1277.0589365111114
17,32,6000.0,uniform,choice,False,1342.8559176713636
101,11,6000.0,uniform,choice,False,2556.778806936572
92,26,6000.0,uniform,choice,False,1529.424605977628
20,32,6000.0,uniform,choice,False,1194.8347881186073
5,53,6000.0,uniform,choice,False,1738.5355790929793
98,14,6000.0,uniform,choice,False,2267.0298404740947
23,32,6000.0,uniform,choice,False,1212.4919390034877
95,26,6000.0,uniform,choice,False,1576.494478809227
65,80,6000.0,uniform,choice,False,722.1919182848403
101,14,6000.0,uniform,choice,False,1932.4640126015283
8,53,6000.0,uniform,choice,False,1630.8833030497942
56,92,6000.0,uniform,choice,False,734.0491858186936
26,32,6000.0,uniform,choice,False,1197.0424425954996
92,29,6000.0,uniform,choice,False,1640.2811779529538
98,17,6000.0,uniform,choice,False,1640.5540016713867
29,32,6000.0,uniform,choice,False,1162.5678945227241
11,53,6000.0,uniform,choice,False,1635.1809092297942
47,101,6000.0,uniform,choice,False,682.4848394275338
95,29,6000.0,uniform,choice,False,1195.99842034283
101,17,6000.0,uniform,choice,False,1994.1429132336527
17,35,6000.0,uniform,choice,False,1530.5400170781393
92,32,6000.0,uniform,choice,False,1252.535497933685
14,53,6000.0,uniform,choice,False,1372.4101359818335
20,35,6000.0,uniform,choice,False,1306.5472051111178
98,20,6000.0,uniform,choice,False,1567.5543628212708
86,56,6000.0,uniform,choice,False,912.8021780903739
23,35,6000.0,uniform,choice,False,1469.3462158527566
101,20,6000.0,uniform,choice,False,1542.9914930420064
95,32,6000.0,uniform,choice,False,1233.76966555613
2,56,6000.0,uniform,choice,False,897.5439691616472
26,35,6000.0,uniform,choice,False,1250.1119075621077
98,23,6000.0,uniform,choice,False,1486.1002524728942
92,35,6000.0,uniform,choice,False,1250.0736223216975
5,56,6000.0,uniform,choice,False,1422.9999735295776
29,35,6000.0,uniform,choice,False,1141.9847706193505
101,23,6000.0,uniform,choice,False,1996.5339770712642
80,62,6000.0,uniform,choice,False,842.476377784796
17,38,6000.0,uniform,choice,False,1226.9013924660694
95,35,6000.0,uniform,choice,False,1114.4570810534626
8,56,6000.0,uniform,choice,False,1335.1820759808036
98,26,6000.0,uniform,choice,False,1527.3750778143535
20,38,6000.0,uniform,choice,False,1243.1960522548748
92,38,6000.0,uniform,choice,False,1006.319836877321
101,26,6000.0,uniform,choice,False,1593.9522416059742
11,56,6000.0,uniform,choice,False,1139.6142326115967
23,38,6000.0,uniform,choice,False,1179.0283462409257
71,74,6000.0,uniform,choice,False,754.8815360648316
98,29,6000.0,uniform,choice,False,1301.290092514021
95,38,6000.0,uniform,choice,False,999.416736065026
26,38,6000.0,uniform,choice,False,1173.2768044386605
35,89,6000.0,uniform,choice,False,857.8353694889946
14,56,6000.0,uniform,choice,False,1168.9689950549898
74,71,6000.0,uniform,choice,False,738.6349426518142
29,38,6000.0,uniform,choice,False,1156.0730589327077
101,29,6000.0,uniform,choice,False,1123.702759009882
92,41,6000.0,uniform,choice,False,1045.5500134411466
2,59,6000.0,uniform,choice,False,1283.2232218580566
17,41,6000.0,uniform,choice,False,1461.391497516149
98,32,6000.0,uniform,choice,False,1253.4039292710509
20,41,6000.0,uniform,choice,False,1330.2848641363055
5,59,6000.0,uniform,choice,False,1749.6227776020894
95,41,6000.0,uniform,choice,False,1073.3908228442842
101,32,6000.0,uniform,choice,False,1167.136759271916
89,56,6000.0,uniform,choice,False,895.1391436060744
23,41,6000.0,uniform,choice,False,1192.4146236696467
8,59,6000.0,uniform,choice,False,1610.8635237528429
98,35,6000.0,uniform,choice,False,1259.7377197865678
92,44,6000.0,uniform,choice,False,938.6202474953673
26,41,6000.0,uniform,choice,False,1152.625798518268
62,83,6000.0,uniform,choice,False,695.0546040408229
101,35,6000.0,uniform,choice,False,1022.5665988989048
11,59,6000.0,uniform,choice,False,1501.461287757846
29,41,6000.0,uniform,choice,False,1232.9771401763705
95,44,6000.0,uniform,choice,False,1091.4852270662786
98,38,6000.0,uniform,choice,False,1001.5399592592772
17,44,6000.0,uniform,choice,False,1165.4153814132128
14,59,6000.0,uniform,choice,False,1339.7914967679994
59,92,6000.0,uniform,choice,False,714.0189352561321
83,62,6000.0,uniform,choice,False,796.7984814111962
20,44,6000.0,uniform,choice,False,1146.8077616698624
92,47,6000.0,uniform,choice,False,969.2943871631397
101,38,6000.0,uniform,choice,False,1027.9029201543174
2,62,6000.0,uniform,choice,False,916.1532128155405
23,44,6000.0,uniform,choice,False,1199.2597892976482
98,41,6000.0,uniform,choice,False,1086.9145467812818
5,62,6000.0,uniform,choice,False,1358.4004480694553
95,47,6000.0,uniform,choice,False,876.1602375611467
26,44,6000.0,uniform,choice,False,1059.49216349106
50,101,6000.0,uniform,choice,False,657.2203715107681
47,2,6000.0,uniform,choice,False,4488.2786243726005
8,62,6000.0,uniform,choice,False,1287.7721096679356
29,44,6000.0,uniform,choice,False,1013.6872589648167
101,41,6000.0,uniform,choice,False,1108.3837682775234
50,2,6000.0,uniform,choice,False,4515.712984679164
92,50,6000.0,uniform,choice,False,929.9680155252653
17,47,6000.0,uniform,choice,False,1307.5028321012999
47,5,6000.0,uniform,choice,False,3313.613448548276
68,77,6000.0,uniform,choice,False,702.3706892605927
11,62,6000.0,uniform,choice,False,1213.6755561327377
98,44,6000.0,uniform,choice,False,896.6307869343503
50,5,6000.0,uniform,choice,False,3306.990490219166
77,71,6000.0,uniform,choice,False,824.0971661509848
20,47,6000.0,uniform,choice,False,1288.574231475484
47,8,6000.0,uniform,choice,False,3069.0170228266898
95,50,6000.0,uniform,choice,False,854.63201502167
14,62,6000.0,uniform,choice,False,1141.6118556813688
86,59,6000.0,uniform,choice,False,855.036084058243
50,8,6000.0,uniform,choice,False,3123.8178800307805
23,47,6000.0,uniform,choice,False,1243.079296456711
101,44,6000.0,uniform,choice,False,1117.1894163567913
38,89,6000.0,uniform,choice,False,740.5252307290378
47,11,6000.0,uniform,choice,False,2841.588113432346
2,65,6000.0,uniform,choice,False,1235.356639782869
26,47,6000.0,uniform,choice,False,1254.4130785686268
50,11,6000.0,uniform,choice,False,2243.3960172024913
98,47,6000.0,uniform,choice,False,984.1934101731928
47,14,6000.0,uniform,choice,False,1813.3576283789141
29,47,6000.0,uniform,choice,False,1178.8500130271552
5,65,6000.0,uniform,choice,False,1626.2703778201053
50,14,6000.0,uniform,choice,False,2089.0473825167296
47,17,6000.0,uniform,choice,False,2182.310303233708
17,50,6000.0,uniform,choice,False,1075.2161550125631
101,47,6000.0,uniform,choice,False,877.82824046625
8,65,6000.0,uniform,choice,False,1600.0307446010652
50,17,6000.0,uniform,choice,False,1440.9484849917433
80,65,6000.0,uniform,choice,False,814.2313342173106
20,50,6000.0,uniform,choice,False,1090.3518457360449
47,20,6000.0,uniform,choice,False,1488.5074134850656
65,83,6000.0,uniform,choice,False,691.3951126316553
11,65,6000.0,uniform,choice,False,1397.838127188726
50,20,6000.0,uniform,choice,False,1515.8983640072972
98,50,6000.0,uniform,choice,False,965.6808633808583
23,50,6000.0,uniform,choice,False,1023.7088355582362
47,23,6000.0,uniform,choice,False,1282.6910929760134
26,50,6000.0,uniform,choice,False,970.2233670140088
50,23,6000.0,uniform,choice,False,1382.002767725159
14,65,6000.0,uniform,choice,False,1293.6031456600354
101,50,6000.0,uniform,choice,False,909.0994068857378
92,53,6000.0,uniform,choice,False,869.3804609619751
47,26,6000.0,uniform,choice,False,1242.3569744928411
29,50,6000.0,uniform,choice,False,917.2934685802576
2,68,6000.0,uniform,choice,False,912.0208046403798
50,26,6000.0,uniform,choice,False,1555.77669770957
53,95,6000.0,uniform,choice,False,738.1072635605042
89,59,6000.0,uniform,choice,False,822.6758760015382
47,29,6000.0,uniform,choice,False,1225.1502425519932
17,53,6000.0,uniform,choice,False,1265.8155554348818
5,68,6000.0,uniform,choice,False,1425.6847171200784
50,29,6000.0,uniform,choice,False,1269.945493975801
71,77,6000.0,uniform,choice,False,764.7915341715207
74,74,6000.0,uniform,choice,False,747.1575200395454
20,53,6000.0,uniform,choice,False,1193.8727626390119
47,32,6000.0,uniform,choice,False,1274.7241429521134
8,68,6000.0,uniform,choice,False,1231.5193217994583
50,32,6000.0,uniform,choice,False,1356.8127889786185
23,53,6000.0,uniform,choice,False,1128.7377441502608
47,35,6000.0,uniform,choice,False,1219.4140922456763
11,68,6000.0,uniform,choice,False,1152.269792866007
26,53,6000.0,uniform,choice,False,1005.7417100460985
41,89,6000.0,uniform,choice,False,765.2408603978367
50,35,6000.0,uniform,choice,False,1266.2684734031302
83,65,6000.0,uniform,choice,False,790.9322069408549
47,38,6000.0,uniform,choice,False,971.5475741748529
29,53,6000.0,uniform,choice,False,1072.5030452772019
14,68,6000.0,uniform,choice,False,1147.4223509312176
98,53,6000.0,uniform,choice,False,839.1673418911685
95,53,6000.0,uniform,choice,False,768.59710689473
50,38,6000.0,uniform,choice,False,1022.1277982603028
17,56,6000.0,uniform,choice,False,1128.368043912234
2,71,6000.0,uniform,choice,False,1263.6555325324307
47,41,6000.0,uniform,choice,False,921.8055069392017
20,56,6000.0,uniform,choice,False,1050.1997610862359
62,86,6000.0,uniform,choice,False,713.0775746491753
50,41,6000.0,uniform,choice,False,1088.2279607630726
86,62,6000.0,uniform,choice,False,775.7362741967005
5,71,6000.0,uniform,choice,False,1663.831198079671
23,56,6000.0,uniform,choice,False,1067.6856521027125
47,44,6000.0,uniform,choice,False,1001.7784850631054
8,71,6000.0,uniform,choice,False,1563.805546906015
50,44,6000.0,uniform,choice,False,1039.1159484948357
26,56,6000.0,uniform,choice,False,988.2604497387605
77,74,6000.0,uniform,choice,False,786.9800887909405
47,47,6000.0,uniform,choice,False,1092.4098725116353
11,71,6000.0,uniform,choice,False,1355.5376104888098
68,80,6000.0,uniform,choice,False,806.8186022117983
29,56,6000.0,uniform,choice,False,885.6748750952576
56,95,6000.0,uniform,choice,False,682.9229751995474
50,47,6000.0,uniform,choice,False,983.4656704102637
101,53,6000.0,uniform,choice,False,876.3507214817888
17,59,6000.0,uniform,choice,False,1285.4063760684637
92,56,6000.0,uniform,choice,False,913.4415201392401
14,71,6000.0,uniform,choice,False,1298.5701086074848
80,68,6000.0,uniform,choice,False,818.985886012628
47,50,6000.0,uniform,choice,False,984.4817444219065
20,59,6000.0,uniform,choice,False,1233.2689130082654
2,74,6000.0,uniform,choice,False,926.466142374166
50,50,6000.0,uniform,choice,False,818.7638596689524
23,59,6000.0,uniform,choice,False,1095.8571920414804
44,89,6000.0,uniform,choice,False,756.7077057768561
5,74,6000.0,uniform,choice,False,1374.375453552091
89,62,6000.0,uniform,choice,False,822.1424683675234
47,53,6000.0,uniform,choice,False,883.1838710534741
26,59,6000.0,uniform,choice,False,1040.0901975670085
8,74,6000.0,uniform,choice,False,1128.4719597664719
50,53,6000.0,uniform,choice,False,1078.3109628779953
29,59,6000.0,uniform,choice,False,995.3350729768571
65,86,6000.0,uniform,choice,False,667.5723380487337
11,74,6000.0,uniform,choice,False,1082.1647383835468
47,56,6000.0,uniform,choice,False,886.821679553748
17,62,6000.0,uniform,choice,False,1121.1941359629427
98,56,6000.0,uniform,choice,False,969.6803155994747
95,56,6000.0,uniform,choice,False,939.320201702556
74,77,6000.0,uniform,choice,False,727.711079310966
14,74,6000.0,uniform,choice,False,1090.9022827434576
50,56,6000.0,uniform,choice,False,883.0161060584759
20,62,6000.0,uniform,choice,False,929.7276736154347
71,80,6000.0,uniform,choice,False,749.3327508680222
83,68,6000.0,uniform,choice,False,821.2179972948002
23,62,6000.0,uniform,choice,False,1025.8580752315058
2,77,6000.0,uniform,choice,False,1253.1914400181622
47,59,6000.0,uniform,choice,False,889.4361354075328
26,62,6000.0,uniform,choice,False,992.9982883552109
5,77,6000.0,uniform,choice,False,1638.0838368793286
50,59,6000.0,uniform,choice,False,930.6615827541601
86,65,6000.0,uniform,choice,False,809.2151878069978
59,95,6000.0,uniform,choice,False,704.7347137265922
29,62,6000.0,uniform,choice,False,929.3523059834932
8,77,6000.0,uniform,choice,False,1556.6696023245097
47,62,6000.0,uniform,choice,False,876.6689780489334
17,65,6000.0,uniform,choice,False,1242.3270959189604
101,56,6000.0,uniform,choice,False,944.1672229525652
32,92,6000.0,uniform,choice,False,773.7723198687311
11,77,6000.0,uniform,choice,False,1404.3254997811118
50,62,6000.0,uniform,choice,False,922.770450952394
92,59,6000.0,uniform,choice,False,810.6249382898483
20,65,6000.0,uniform,choice,False,1180.70170931973
14,77,6000.0,uniform,choice,False,1245.2539679772271
47,65,6000.0,uniform,choice,False,890.5607555963174
23,65,6000.0,uniform,choice,False,1122.848899928662
62,89,6000.0,uniform,choice,False,648.331956907635
2,80,6000.0,uniform,choice,False,889.3027398394415
77,77,6000.0,uniform,choice,False,817.8246368364249
80,71,6000.0,uniform,choice,False,735.0869678328698
26,65,6000.0,uniform,choice,False,1077.5909898291407
50,65,6000.0,uniform,choice,False,846.074162541742
